city,year,income,expend,gdp,gap,gap_to_gdp,income_growth,expend_growth,real_estate_inv,house_sales
兰州,2013,124.5,242.34,1776.28,117.84,0.0663408922016799,0.2002313699026316,0.1961500493583416,257.44,253.46
兰州,2012,103.73,202.6,1563.8,98.87,0.0632241974677068,0.199329402243034,0.1545475267836791,209.74,190.35
兰州,2011,86.49,175.48,1360.03,88.99,0.0654323801680845,0.1887025838372731,0.1943102157489959,154.84,131.09
兰州,2010,72.76,146.93,1100.4,74.17,0.0674027626317702,0.2755960729312763,0.2261537177668364,118.28,228.21
兰州,2009,57.04,119.83,926.0,62.79,0.0678077753779697,0.1215100275265435,0.2023881196066626,99.08,244.03
兰州,2008,50.86,99.66,846.28,48.8,0.0576641300751524,0.0907141325327041,0.1963985594237696,92.43,140.17
兰州,2007,46.63,83.3,732.76,36.669999999999995,0.0500436705060319,0.4070609535304768,0.3194994455884681,74.45,268.98
兰州,2006,33.14,63.13,638.47,29.99,0.0469716666405626,,,53.84,208.63
北京,2024,6372.68,8396.49,49670.2,2023.8099999999995,0.0407449537147021,0.030994483182605,0.0533467147561548,3758.29,1118.65
北京,2023,6181.1,7971.25,47353.7,1790.1499999999996,0.037803804137797,0.0816784381803037,0.0672231780055294,4202.41,1131.82
北京,2022,5714.36,7469.15,45222.4,1754.79,0.0388035575290121,-0.0367394825961557,0.0366447748267897,4178.46,1039.98
北京,2021,5932.31,7205.12,44350.7,1272.8099999999995,0.0286987578550056,0.0817704220908881,0.012498278570806,4139.03,1107.07
北京,2020,5483.89,7116.18,38503.6,1632.29,0.0423931788196428,-0.0572811194581492,-0.0394171855743439,3938.71,970.88
北京,2019,5817.1,7408.19,37767.0,1591.0899999999992,0.0421291074218232,0.0053889441955643,-0.0084642431234717,3838.38,938.86
北京,2018,5785.92,7471.43,35161.4,1685.5100000000002,0.0479363734094774,0.0653919595491632,0.0947904104751535,3873.35,696.19
北京,2017,5430.79,6824.53,31325.9,1393.7399999999998,0.0444916187563645,0.0687880565056697,0.0652060242524703,3692.54,869.95
北京,2016,5081.26,6406.77,28438.7,1325.5100000000002,0.0466093738462025,0.0756584657462331,0.1166094428080939,4000.57,1658.93
北京,2015,4723.86,5737.7,26034.1,1013.84,0.0389427712116032,0.1730003277744116,0.2680924796725505,4177.05,1554.25
北京,2014,4027.16,4524.67,23577.5,497.5100000000002,0.0211010497296151,0.0999833383864454,0.0841012444712794,3715.33,1454.19
北京,2013,3661.11,4173.66,21746.0,512.5499999999997,0.0235698519267911,0.1044305611279876,0.1325125973120307,3483.4,1903.11
北京,2012,3314.93,3685.31,19568.3,370.3800000000001,0.0189275511924899,0.1026684141197757,0.1356082619721867,3153.44,1943.74
北京,2011,3006.28,3245.23,17653.3,238.94999999999985,0.0135357128695484,0.2771322851571629,0.1942759778016574,3036.31,1439.2
北京,2010,2353.93,2717.32,15420.2,363.3900000000003,0.0235658422069752,0.1613964801831449,0.1715767643799826,2901.07,1639.53
北京,2009,2026.81,2319.37,13335.7,292.55999999999995,0.0219381059861874,0.1031339124376808,0.1837808593929433,2337.71,2362.25
北京,2008,1837.32,1959.29,12167.6,121.97000000000004,0.0100241625299977,0.2309197127237645,0.1878084267959987,1908.74,1335.37
北京,2007,1492.64,1649.5,10730.4,156.8599999999999,0.0146182807723849,0.3361142192185471,0.2719379414576972,1995.82,2176.57
北京,2006,1117.15,1296.84,8618.9,179.68999999999983,0.0208483681212219,,,1719.87,2607.62
南京,2024,1596.02,1705.26,18500.81,109.24,0.0059046063388575,-0.0147903060531611,-0.0725730135421766,2190.63,930.12
南京,2023,1619.98,1838.7,17421.0,218.72000000000003,0.0125549624016991,0.0396416400870229,0.005473863804144,2764.36,906.77
南京,2022,1558.21,1828.69,16907.85,270.48,0.0159973030278835,-0.0990506036356908,0.006029498330335,2758.77,942.32
南京,2021,1729.52,1817.73,16356.0,88.21000000000004,0.005393127904133,0.0560664346339379,0.035967901881889,2719.8,1510.95
南京,2020,1637.7,1754.62,14818.0,116.91999999999985,0.0078904035632338,0.036499306975184,0.0582303521564226,2631.4,1324.67
南京,2019,1580.03,1658.07,14031.0,78.03999999999996,0.0055619699237402,0.0748357165208637,0.081782713085234,2501.26,1320.65
南京,2018,1470.02,1532.72,12820.4,62.700000000000045,0.0048906430376587,0.1557578759503424,0.1319188532519994,2354.17,1220.73
南京,2017,1271.91,1354.09,11715.1,82.17999999999984,0.0070148782340739,0.1131717136355681,0.1535558508825734,2170.21,1429.61
南京,2016,1142.6,1173.84,10503.02,31.24000000000001,0.0029743826061456,0.1201631324568883,0.1226794953948564,1845.6,1558.18
南京,2015,1020.03,1045.57,9720.77,25.539999999999964,0.0026273638816678,0.1289886993768607,0.1350086843247935,1429.02,1543.16
南京,2014,903.49,921.2,8820.75,17.710000000000036,0.0020077657795538,0.0868268155080536,0.0826056809768367,1125.49,1207.58
南京,2013,831.31,850.91,8011.78,19.600000000000023,0.002446397679417,0.134089110801888,0.1055660941194813,1037.71,1222.01
南京,2012,733.02,769.66,7201.6,36.639999999999986,0.0050877582759386,0.1543622047244093,0.1552813677368996,971.96,950.87
南京,2011,635.0,666.21,6145.52,31.210000000000036,0.0050784962053658,0.2239784117193524,0.2287616658674243,871.76,767.71
南京,2010,518.8,542.18,5130.7,23.379999999999995,0.0045568830763833,0.1939886308715563,0.1754070284215318,748.35,823.17
南京,2009,434.51,461.27,4230.0,26.75999999999999,0.0063262411347517,0.1240428394039734,0.1398670521659624,595.68,1186.94
南京,2008,386.56,404.67,3775.0,18.110000000000017,0.0047973509933774,0.1707198885490173,0.1800023327695807,508.17,703.55
南京,2007,330.19,342.94,3283.73,12.75,0.0038827796438805,0.3398393118000324,0.3066372018593311,445.97,1137.88
南京,2006,246.44,262.46,2773.78,16.019999999999982,0.0057755121170388,,,351.17,1010.5
南宁,2024,381.16,796.99,5995.36,415.83,0.0693586373462144,-0.0491917780882058,-0.0238707622966882,444.12,807.38
南宁,2023,400.88,816.48,5469.0,415.6,0.0759919546535015,0.0208821432209431,-0.0267602779731324,496.41,952.23
南宁,2022,392.68,838.93,5218.35,446.24999999999994,0.0855155365201644,0.001734693877551,0.0783161953727504,743.83,1324.72
南宁,2021,392.0,778.0,5120.94,386.0,0.0753767862931415,0.0530557421087978,-0.0510574976215452,1359.95,1494.08
南宁,2020,372.25,819.86,4726.0,447.61,0.0947122302158273,0.0035586229207666,0.0388494678155093,1378.2,1837.59
南宁,2019,370.93,789.2,4507.0,418.27,0.092804526292434,0.0333463338533541,0.1306752245734179,1461.08,1805.23
南宁,2018,358.96,697.99,4026.91,339.03000000000003,0.0841911043455155,0.0807165437302424,0.0798613797051224,1106.36,1745.19
南宁,2017,332.15,646.37,4118.83,314.22,0.0762886547878888,0.0618945618466062,0.1011789158063307,958.09,1544.13
南宁,2016,312.79,586.98,3703.33,274.19,0.0740387705119446,0.052987712506312,0.1144061360874848,854.0,1327.53
南宁,2015,297.05,526.72,3410.09,229.67,0.0673501285889815,0.0807713298162633,0.1308342994546782,657.19,1000.73
南宁,2014,274.85,465.78,3148.3,190.92999999999995,0.0606454276911348,0.0725853658536586,0.1132409177820268,551.82,802.57
南宁,2013,256.25,418.4,2803.54,162.14999999999998,0.0578375910456066,0.1154884206860527,0.1112586651084963,416.37,702.6
南宁,2012,229.72,376.51,2503.2,146.79,0.0586409395973154,0.2331311396210209,0.2454434190069796,362.73,629.01
南宁,2011,186.29,302.31,2211.4,116.02,0.0524645021253504,0.1934016655989749,0.1570345988977344,392.42,711.73
南宁,2010,156.1,261.28,1800.3,105.17999999999998,0.0584235960673221,0.2958658475842604,0.2836158192090394,322.82,669.4
南宁,2009,120.46,203.55,1525.0,83.09000000000002,0.0544852459016393,-0.3698802113302296,0.2256141618497109,226.73,731.74
南宁,2008,191.17,166.08,1316.21,-25.089999999999975,-0.0190623076864633,1.7251603706343546,0.4074576271186441,202.46,497.23
南宁,2007,70.15,118.0,1069.01,47.849999999999994,0.0447610405889561,0.2389614977039917,0.2677266867211001,187.46,628.84
南宁,2006,56.62,93.08,870.15,36.46,0.0419008216974085,,,139.07,456.0
南昌,2024,526.21,940.07,7800.37,413.86,0.0530564575782943,0.0520412651445481,0.0156879693155422,473.49,690.05
南昌,2023,500.18,925.55,7213.0,425.36999999999995,0.0589726882018577,0.0928596399230903,-0.014365735218947,496.63,717.77
南昌,2022,457.68,939.04,7203.5,481.36,0.0668230721177205,-0.0559990099622548,0.0793439155871771,787.42,1390.7
南昌,2021,484.83,870.01,6650.53,385.18,0.0579171885548971,0.0020047121068076,0.0379875204314161,975.84,2019.49
南昌,2020,483.86,838.17,5746.0,354.30999999999995,0.0616620257570483,0.0143815513626834,0.0048674635239955,971.57,1770.83
南昌,2019,477.0,834.11,5596.0,357.11,0.0638152251608291,0.0330265295073091,0.10858441541181,913.04,1906.13
南昌,2018,461.75,752.41,5274.67,290.65999999999997,0.0551048691197743,0.1071017550589814,0.1520241303282703,890.43,1846.31
南昌,2017,417.08,653.12,5003.19,236.04,0.0471779004994813,0.0370480879208314,0.1197750574357918,790.69,1610.43
南昌,2016,402.18,583.26,4354.99,181.08,0.0415798888171959,0.0329788873478194,0.0737876946868443,674.6,1244.65
南昌,2015,389.34,543.18,4000.01,153.83999999999995,0.0384599038502403,0.1377224511265011,0.1479837687040324,485.37,901.02
南昌,2014,342.21,473.16,3667.96,130.95000000000005,0.0357010436318825,0.1723133842622723,0.1282638243078904,414.07,824.66
南昌,2013,291.91,419.37,3336.03,127.45999999999998,0.0382070904638147,0.216190317473544,0.2137709472953026,406.14,841.49
南昌,2012,240.02,345.51,3000.5,105.48999999999998,0.0351574737543742,0.283323530984334,0.1541236596853392,344.36,689.86
南昌,2011,187.03,299.37,2688.87,112.34,0.0417796323362602,0.2769167747661638,0.2902210921001595,279.89,499.13
南昌,2010,146.47,232.03,2200.1,85.56,0.0388891414026635,0.2639799792889197,0.276643741403026,230.15,520.84
南昌,2009,115.88,181.75,1838.0,65.87,0.0358378672470076,0.1344101811062161,0.2266315718431533,198.25,494.69
南昌,2008,102.15,148.17,1660.08,46.01999999999998,0.0277215555876825,0.1711763357028204,0.2679274345370528,163.3,335.48
南昌,2007,87.22,116.86,1389.89,29.64,0.0213254286310427,0.2805755395683453,0.2515797365320766,125.6,478.99
南昌,2006,68.11,93.37,1183.9,25.260000000000005,0.0213362615085733,,,110.75,383.51
厦门,2024,933.35,1059.2,8589.01,125.85000000000002,0.0146524453924259,0.0012980882700024,-0.0234637901627253,976.06,484.68
厦门,2023,932.14,1084.65,8066.0,152.5100000000001,0.0189077609719811,0.054683698985076,-0.0037566361114682,1435.6,603.79
厦门,2022,883.81,1088.74,7802.66,204.9300000000001,0.0262641201846549,0.0032351071558298,0.0271132075471698,1064.78,607.63
厦门,2021,880.96,1060.0,7033.89,179.03999999999996,0.0254539095720859,0.1237594713881165,0.0850538944222087,1069.66,593.04
厦门,2020,783.94,976.91,6384.0,192.9699999999999,0.0302271303258145,0.0202503969390146,0.0700234397248569,1055.76,621.82
厦门,2019,768.38,912.98,5995.0,144.60000000000002,0.0241201000834028,0.0183423012696477,0.0229467787114845,899.53,540.77
厦门,2018,754.54,892.5,4791.41,137.96000000000004,0.0287931944876351,0.0827557507139065,0.1196838539706435,884.58,529.42
厦门,2017,696.87,797.1,4351.7,100.23000000000002,0.0230323781510674,0.0755162515047689,0.0506959822840873,879.86,527.88
厦门,2016,647.94,758.64,3784.27,110.69999999999992,0.0292526696033845,0.0690315129516581,0.1650413870417864,765.8,528.86
厦门,2015,606.1,651.17,3466.03,45.069999999999936,0.0130033496536382,0.1145641780066202,0.1877245782033743,774.07,570.83
厦门,2014,543.8,548.25,3273.58,4.4500000000000455,0.0013593680313296,0.1084386465552382,0.0609784417695553,704.06,790.21
厦门,2013,490.6,516.74,3018.16,26.139999999999983,0.0086609059824528,0.1600576954907664,0.1209596945637554,531.8,786.71
厦门,2012,422.91,460.98,2817.1,38.06999999999999,0.0135138972702424,0.1406262642608626,0.184825352764284,518.88,615.34
厦门,2011,370.77,389.07,2539.31,18.30000000000001,0.0072066821301849,0.2821869488536153,0.2675354292230005,438.12,445.39
厦门,2010,289.17,306.95,2060.1,17.779999999999973,0.0086306489976214,0.2020701696042568,0.1451221786980039,396.13,426.77
厦门,2009,240.56,268.05,1737.0,27.49000000000001,0.0158261370178468,0.0923125823003223,0.1258347683649041,267.42,529.29
厦门,2008,220.23,238.09,1560.02,17.860000000000014,0.0114485711721644,0.1806679890634213,0.1984798147588846,327.02,389.47
厦门,2007,186.53,198.66,1387.85,12.129999999999995,0.0087401376229419,0.3698318278622312,0.2484132470307296,345.74,497.7
厦门,2006,136.17,159.13,1168.02,22.960000000000008,0.0196571976507251,,,213.93,433.27
合肥,2024,955.01,1581.06,13507.69,626.05,0.0463476730662311,0.0273011843421575,0.1202545098983944,1582.46,974.03
合肥,2023,929.63,1411.34,12674.0,481.7099999999999,0.0380077323654726,0.0224140775364312,0.022576765349447,1544.63,1109.25
合肥,2022,909.25,1380.18,12013.1,470.93000000000006,0.0392013718357459,0.0770296842055389,0.1278560455006048,1457.09,1459.18
合肥,2021,844.22,1223.72,11412.8,379.5,0.0332521379503715,0.106593262550793,0.0509898226478293,1466.42,1836.59
合肥,2020,762.9,1164.35,10046.0,401.44999999999993,0.0399611785785387,0.0226678641804849,0.0371257805054021,1546.99,1486.11
合肥,2019,745.99,1122.67,9409.0,376.68000000000006,0.0400340099904346,0.0470182037642634,0.1171846234986218,1556.08,1321.87
合肥,2018,712.49,1004.91,7822.91,292.41999999999996,0.0373799519616101,0.0862783960969659,0.0409907390142332,1527.17,1389.58
合肥,2017,655.9,965.34,7213.45,309.44000000000005,0.0428976425982019,0.0667642514434414,0.1226841891027505,1557.41,1283.4
合肥,2016,614.85,859.85,6274.38,245.0,0.0390476827989379,0.075777723343948,0.1128439417078663,1352.59,2098.34
合肥,2015,571.54,772.66,5660.27,201.12,0.0355318739212087,0.1423032338010152,0.1057113009630934,1259.14,1589.21
合肥,2014,500.34,698.79,5157.97,198.45,0.0384744385872736,0.1407140577265058,0.107625735072675,1127.35,1594.79
合肥,2013,438.62,630.89,4672.91,192.27,0.0411456672608717,0.1261103979460847,0.1027617549379478,1105.81,1628.09
合肥,2012,389.5,572.1,4164.3,182.6,0.0438489061787095,0.1506307051490354,0.2047000357977637,913.8,1242.48
合肥,2011,338.51,474.89,3636.6,136.38,0.0375020623659462,0.3048221100104074,0.4946808510638296,889.6,1245.98
合肥,2010,259.43,317.72,2701.6,58.29000000000002,0.0215761030500444,0.4341072415699281,0.2922801594403319,819.03,1004.7
合肥,2009,180.9,245.86,2102.0,64.96000000000001,0.0309039010466222,-0.185428674351585,0.1062317210348706,670.36,1297.95
合肥,2008,222.08,222.25,1664.84,0.1699999999999875,0.0001021119146584,0.3115993385305931,0.330201101268853,567.16,933.13
合肥,2007,169.32,167.08,1334.61,-2.2399999999999807,-0.0016783929387611,1.1324937027707804,0.6238701525901449,387.53,1042.69
合肥,2006,79.4,102.89,1073.76,23.489999999999995,0.0218763969602145,,,281.81,650.31
呼和浩特,2024,255.12,581.61,4107.08,326.49,0.0794944340017725,0.0716626060656977,-0.0191577988768403,280.92,186.1
呼和浩特,2023,238.06,592.97,3802.0,354.91,0.0933482377695949,0.0311430675271797,0.4085467243099434,234.58,187.79
呼和浩特,2022,230.87,420.98,3329.1,190.11,0.0571055240154996,0.0085182596540276,0.0005466428995841,219.09,145.83
呼和浩特,2021,228.92,420.75,3121.43,191.83,0.061455807114047,0.0544449562413633,-0.0406320541760721,270.72,309.66
呼和浩特,2020,217.1,438.57,2801.0,221.47,0.079068189932167,0.0688263095706971,0.0494113705972434,246.89,413.76
呼和浩特,2019,203.12,417.92,2791.0,214.8,0.0769616624865639,-0.0078155529503711,0.1714974491226102,175.22,326.0
呼和浩特,2018,204.72,356.74,2903.5,152.02,0.0523574995694851,0.0159801488833746,-0.1148769352917824,174.25,396.05
呼和浩特,2017,201.5,403.04,2743.72,201.54,0.0734550172758153,-0.2527350268867049,-0.0403124032669,238.4,316.51
呼和浩特,2016,269.65,419.97,3173.59,150.32000000000005,0.047365916832357,0.089935327405012,0.1644807985581591,520.52,425.49
呼和浩特,2015,247.4,360.65,3090.52,113.24999999999996,0.0366443187554197,0.169518767136239,0.159981988356759,509.05,381.81
呼和浩特,2014,211.54,310.91,2894.05,99.37000000000003,0.0343359651699176,0.1621799802219534,0.0545041378374713,563.13,363.91
呼和浩特,2013,182.02,294.84,2710.39,112.81999999999996,0.0416250059954471,0.018920734437976,0.0708993171582157,581.68,420.45
呼和浩特,2012,178.64,275.32,2475.6,96.68,0.0390531588301825,0.1796869840850556,0.0768568858293894,447.99,478.18
呼和浩特,2011,151.43,255.67,2177.27,104.23999999999998,0.0478764691563287,0.1946197538655727,0.442181859205776,330.03,449.71
呼和浩特,2010,126.76,177.28,1865.7,50.52,0.0270783084097121,0.1870025283266223,0.0733833858077017,254.35,471.88
呼和浩特,2009,106.79,165.16,1644.0,58.36999999999999,0.0355048661800486,0.2983586626139818,0.2401261450668268,178.99,379.58
呼和浩特,2008,82.25,133.18,1316.37,50.93000000000001,0.0386897300910838,0.4190821256038648,0.3250422843498159,177.07,331.89
呼和浩特,2007,57.96,100.51,1101.13,42.55,0.038642122183575,0.2732864674868189,0.3312582781456954,129.83,225.89
呼和浩特,2006,45.52,75.5,900.08,29.979999999999997,0.0333081503866323,,,94.99,215.32
哈尔滨,2024,337.84,1257.56,6016.33,919.72,0.1528706038398824,0.0791196856932954,0.1636531877486813,179.2,313.86
哈尔滨,2023,313.07,1080.7,5576.0,767.6300000000001,0.1376667862266858,-0.1441732046690905,0.0893274735908393,228.21,388.65
哈尔滨,2021,365.81,992.08,5351.66,626.27,0.1170235029878579,0.0772741997231794,-0.1464142826414282,531.37,609.45
哈尔滨,2020,339.57,1162.25,5184.0,822.6800000000001,0.158695987654321,-0.0844948909438948,0.0554970303503641,622.05,768.5
哈尔滨,2019,370.91,1101.14,5249.0,730.23,0.1391179272242332,-0.0350183417020057,0.1444339357909727,620.45,964.78
哈尔滨,2018,384.37,962.17,6300.48,577.8,0.0917072984915435,0.0441999456669381,0.0038603190501527,584.99,1050.58
哈尔滨,2017,368.1,958.47,6355.05,590.37,0.0928977742110604,-0.0216351265149904,0.0937817389220463,498.59,1269.54
哈尔滨,2016,376.24,876.29,6101.61,500.0499999999999,0.081953779412319,-0.0772324822799401,0.062375733475583,512.13,1057.96
哈尔滨,2015,407.73,824.84,5751.21,417.11,0.072525607654737,-0.0372827729505099,0.1145281591179332,593.98,895.98
哈尔滨,2014,423.52,740.08,5340.07,316.56000000000006,0.0592801217961562,0.0527990454409863,0.042689284003494,686.66,1041.05
哈尔滨,2013,402.28,709.78,5017.05,307.5,0.0612909976978503,0.1340775823184481,0.1028621150439725,857.94,1370.48
哈尔滨,2012,354.72,643.58,4550.2,288.86,0.063482923827524,0.1811401172083113,0.1551495135872493,789.04,1195.28
哈尔滨,2011,300.32,557.14,4242.19,256.82,0.0605394855015923,0.2611069119005627,0.2299710797624565,570.46,998.59
哈尔滨,2010,238.14,452.97,3664.9,214.83000000000004,0.0586182433354252,0.2315887463798094,0.3001061967222524,360.74,881.75
哈尔滨,2009,193.36,348.41,3175.0,155.05,0.0488346456692913,0.1789525028961649,0.1564709396886514,279.23,705.28
哈尔滨,2008,164.01,301.27,2868.19,137.26,0.047855964911669,0.2420295342673228,0.2964540838282123,215.76,587.08
哈尔滨,2007,132.05,232.38,2436.8,100.32999999999998,0.0411728496388706,0.1163242877673513,0.193651119786316,187.42,748.95
哈尔滨,2006,118.29,194.68,2094.08,76.39,0.036479026589242,,,157.83,674.41
大连,2024,774.77,1085.14,9516.87,310.3700000000001,0.032612613180594,0.0326962038814244,0.0706857424765665,362.42,292.72
大连,2023,750.24,1013.5,8753.0,263.26,0.0300765451845081,0.1201457216656465,0.0226217863341,458.13,309.03
大连,2022,669.77,991.08,8430.95,321.31000000000006,0.0381107704351229,-0.0919604121475055,0.0112545278302127,608.84,434.33
大连,2021,737.6,980.05,7825.95,242.44999999999993,0.0309802643768488,0.0496954516992087,-0.0218866644044791,728.95,687.71
大连,2020,702.68,1001.98,7030.0,299.30000000000007,0.042574679943101,0.0142024132555855,-0.0140709253355374,753.06,714.84
大连,2019,692.84,1016.28,7002.0,323.43999999999994,0.0461925164238788,-0.0158382931575732,0.0147679956864272,711.06,658.87
大连,2018,703.99,1001.49,7668.48,297.5,0.0387951719245535,0.0704792895809258,0.0887654374673856,688.51,775.95
大连,2017,657.64,919.84,7363.92,262.20000000000005,0.0356060359156536,0.0747507762706325,0.0569471894103048,566.64,839.84
大连,2016,611.9,870.28,6810.2,258.38,0.0379401486006284,0.0551637323032885,-0.0443729479844953,535.17,707.49
大连,2015,579.91,910.69,7731.64,330.7800000000001,0.0427826437857944,-0.2573444663576058,-0.0796090797000383,897.46,637.33
大连,2014,780.86,989.46,7655.58,208.6,0.0272480987723987,-0.0815140679401523,-0.0868265130959631,1429.34,746.4
大连,2013,850.16,1083.54,7650.79,233.38,0.030504039452135,0.133380437535828,0.2161488731256171,1710.36,1222.13
大连,2012,750.11,890.96,7002.8,140.85000000000002,0.0201133832181413,0.1520126549229801,0.2122894385936267,1396.52,1076.36
大连,2011,651.13,734.94,6150.63,83.81000000000006,0.0136262464170337,0.3001018309606054,0.2019232341733854,1107.46,909.91
大连,2010,500.83,611.47,5158.2,110.64000000000004,0.0214493427939979,0.2513554706044023,0.2977969267340181,768.02,1215.33
大连,2009,400.23,471.16,4350.0,70.93,0.0163057471264367,0.1803757336243254,0.1491707317073172,578.94,1152.68
大连,2008,339.07,410.0,3858.25,70.93,0.0183839823754292,0.2652809911187401,0.1898888469686857,495.82,822.71
大连,2007,267.98,344.57,3130.68,76.58999999999997,0.0244643336271991,0.3662689915366577,0.2928485667116915,407.83,828.24
大连,2006,196.14,266.52,2569.67,70.38,0.0273887308487081,,,337.23,628.78
天津,2024,2134.2,3627.18,17931.3,1492.98,0.0832611132488999,0.0526211954564959,0.1057059766737185,1262.23,1183.81
天津,2023,2027.51,3280.42,17211.8,1252.91,0.0727936648113503,0.0979157303066566,0.2016938783733786,1232.04,1178.51
天津,2022,1846.69,2729.83,16588.5,883.1399999999999,0.0532380866262772,-0.1374879732468963,-0.1340882777434141,2127.94,973.77
天津,2021,2141.06,3152.55,16093.2,1011.4900000000002,0.0628520120299257,0.113332050688728,0.0003807891855871,2769.98,1435.42
天津,2020,1923.11,3151.35,14230.8,1228.24,0.0863085701436321,-0.2021647769466605,-0.1137213102305868,2608.54,1306.96
天津,2019,2410.41,3555.71,14097.2,1145.3000000000002,0.0812430837329398,0.144413742023701,0.1458352131375759,2727.82,1478.68
天津,2018,2106.24,3103.16,13411.1,996.92,0.0743354385546301,-0.0883498675531087,-0.0546467065138581,2424.49,1249.87
天津,2017,2310.36,3282.54,12468.2,972.1799999999998,0.0779727627083299,-0.1516945107398567,-0.1126903333756821,2233.39,1482.12
天津,2016,2723.5,3699.43,11487.0,975.9299999999998,0.0849595194567772,0.0211427350203028,0.1445016783454762,2300.01,2711.08
天津,2015,2667.11,3232.35,10889.2,565.2399999999998,0.0519083128237152,0.1157822076264982,0.120515131556141,1871.55,1771.07
天津,2014,2390.35,2884.7,10749.2,494.3499999999999,0.0459894689837383,0.1497207886218357,0.1316054777754676,1699.65,1612.98
天津,2013,2079.07,2549.21,10075.2,470.1399999999999,0.0466630935366047,0.1812763491323963,0.1894354729587861,1480.82,1847.11
天津,2012,1760.02,2143.21,9193.0,383.19000000000005,0.041682802132057,0.2095276710671898,0.1931048304042131,1260.0,1661.69
天津,2011,1455.13,1796.33,8240.8,341.1999999999998,0.0414037472090088,0.3614487139903259,0.3046759245809245,1080.25,1594.57
天津,2010,1068.81,1376.84,6991.6,308.03,0.044057154299445,0.3002712928381124,0.2246415483687336,866.64,1514.52
天津,2009,821.99,1124.28,5828.6,302.28999999999996,0.051863226160656,0.2166454515852105,0.2956714147420827,735.18,1590.02
天津,2008,675.62,867.72,5278.3,192.1,0.0363942936172631,0.2501295240914809,0.2867883677131375,653.72,1252.04
天津,2007,540.44,674.33,4229.8,133.89,0.0316539789115324,0.2958638052991249,0.2415856532626308,505.3,1548.59
天津,2006,417.05,543.12,3592.5,126.07,0.0350925539318023,,,402.32,1458.6
太原,2024,440.26,744.38,5418.87,304.12,0.0561224019029797,-0.019989315288042,-0.0423024470576126,507.68,399.01
太原,2023,449.24,777.26,5574.0,328.02,0.058848223896663,0.0268812288561761,0.0857102947339014,518.23,532.78
太原,2022,437.48,715.9,5571.17,278.41999999999996,0.049975139871876,0.0331569998110712,0.1381738978362134,541.41,507.37
太原,2021,423.44,628.99,5121.61,205.55,0.0401338641559978,0.1189092062149879,-0.0283467729477554,665.47,821.78
太原,2020,378.44,647.34,4153.0,268.90000000000003,0.064748374668914,-0.0211577259324401,0.0602571451969538,714.82,781.36
太原,2019,386.62,610.55,4029.0,223.92999999999995,0.0555795482750061,0.0358760013932426,0.1255207757253988,696.54,741.1
太原,2018,373.23,542.46,3884.48,169.23000000000002,0.0435656767443776,0.1968253968253968,0.1323425040704713,529.41,839.42
太原,2017,311.85,479.06,3382.18,167.20999999999998,0.0494385278134221,0.1031518624641834,0.1296719881151697,470.63,786.41
太原,2016,282.69,424.07,2955.6,141.38,0.0478346190282852,0.0308124270711784,0.0097145170123098,681.9,609.84
太原,2015,274.24,419.99,2735.34,145.75,0.0532840524395504,0.0594552829824222,0.3015277820818742,597.83,448.28
太原,2014,258.85,322.69,2531.09,63.839999999999975,0.0252223350414248,0.0465774471354061,0.0112187020149792,469.68,419.21
太原,2013,247.33,319.11,2412.87,71.78,0.0297488053645658,0.1467983493299949,0.1501946366782007,416.23,423.31
太原,2012,215.67,277.44,2311.4,61.77000000000001,0.0267240633382365,0.234375,0.159333082612511,359.24,324.81
太原,2011,174.72,239.31,2080.12,64.59,0.0310510932061611,0.2616984402079723,0.2619173170217255,310.55,216.18
太原,2010,138.48,189.64,1778.1,51.16,0.0287722850233395,0.1782523610992936,0.1859170783565755,241.09,258.82
太原,2009,117.53,159.91,1545.0,42.379999999999995,0.0274304207119741,0.0052172425590146,0.0461206332591912,165.01,183.8
太原,2008,116.92,152.86,1468.09,35.94000000000001,0.0244807879625908,0.3223252657769735,-0.0188703465982028,121.17,182.94
太原,2007,88.42,155.8,1254.94,67.38000000000001,0.0536918099670103,0.1737687508296828,0.6327813875497801,94.82,167.23
太原,2006,75.33,95.42,1013.65,20.090000000000003,0.0198194643121393,,,80.32,137.23
宁波,2024,1790.47,2230.37,18147.7,439.89999999999986,0.0242399863343564,0.0025813893586283,-0.0021117717854762,1873.2,796.27
宁波,2023,1785.86,2235.09,16453.0,449.23000000000025,0.0273038351668388,0.0628663932913946,0.0216106517476382,2218.61,901.56
宁波,2022,1680.23,2187.81,15704.3,507.5799999999999,0.032321084034309,-0.0249022134011166,0.1251735736106396,2131.68,1128.8
宁波,2021,1723.14,1944.42,14594.92,221.27999999999997,0.0151614397338251,0.1405178576156311,0.1161421051725226,2075.59,1606.23
宁波,2020,1510.84,1742.09,12409.0,231.25,0.0186356676605689,0.0288251356817454,-0.0145936681580868,1818.88,1858.2
宁波,2019,1468.51,1767.89,11985.0,299.3800000000001,0.024979557780559,0.0643767802912247,0.1090207640674989,1703.59,1714.64
宁波,2018,1379.69,1594.1,10745.46,214.40999999999983,0.0199535431707902,0.1079266676838328,0.1300864880192827,1587.47,1624.38
宁波,2017,1245.29,1410.6,9842.1,165.30999999999997,0.0167962121904877,0.1173129721678898,0.0941160045297302,1374.47,1543.64
宁波,2016,1114.54,1289.26,8686.49,174.72000000000003,0.0201139931088391,0.1074413012589303,0.0292342572486907,1270.33,1336.95
